,volatility,beta_static,rolling_beta,rolling_volatility,ma_50,ma_200
DATAMATICS.BO,0.5642401706635443,1.0650132535233177,1.4898771947787497,0.025355888685204112,298.4750103759766,297.7624027252197
DBCORP.BO,0.3145213348570194,0.48662553413162446,0.7844762167480825,0.024045155012395236,105.96102188110352,88.32245458602905
DBREALTY.BO,0.6010428273085446,0.9530990883870246,0.9784895608255321,0.027294434791012817,99.53899993896485,85.55025016784668
DCBBANK.BO,0.3862456438808599,1.0318799838097417,0.8117761511335057,0.029028274798373537,119.37242889404297,92.93845909118653
DCM.BO,0.5447299054378008,0.6286902661457059,0.9275314942623752,0.03791477005456117,83.04800003051758,76.3342498779297
DCMSHRIRAM.BO,0.4878440384892311,0.8147387857209623,0.7346173964554905,0.01568031549807739,907.6806628417969,979.2603433227539
DCW.BO,0.5582442446431661,1.0696660849019763,1.0126102621711635,0.03173628734702712,53.00221221923828,45.72525852203369
DECCANCE.BO,0.41482377257896713,0.7962216556063512,0.9313895882736336,0.015719424420031512,500.3294122314453,505.53401473999025
DECPO.BO,0.2742308540106508,-0.04438487902084482,0.009459702311722362,0.011997133029898974,4.959399938583374,4.875049993991852
DEEPAKFERT.BO,0.4299379820414132,0.8072643436473876,0.9676514740228596,0.03131570478437524,808.0448547363281,721.7596008300782
DELTACORP.BO,0.5189888755290135,1.1938852094738366,1.1488155057761114,0.02544297750367977,218.64651428222658,221.130551071167
DEN.BO,0.49753322741153494,0.7349210307989351,0.8383748558874801,0.0271393297732298,34.82199981689453,35.77874995231628
DENORA.BO,0.5597461808572123,0.7595582012677725,0.17870086092770904,0.02763053392621173,709.7457482910156,693.7550224304199
DESHRAK.BO,0.15597948577234078,0.0025774868565881584,-0.026553859804653298,0.008668721278841785,4.826600027084351,4.445800113677978
DHAMPURSUG.BO,0.579820178040453,0.8552326152712497,1.0932136310752039,0.0330379256315377,216.6618099975586,233.33941436767577
DHANBANK.BO,0.46784927107278346,0.8846275404421887,0.6902212710899593,0.056175485264162314,16.619400024414062,13.404150009155273
DHANUKA.BO,0.35599916559414313,0.6107016151598758,0.30863643133609125,0.012955685780523443,695.3888977050781,692.5640902709961
DHARSUGAR.BO,0.6391013799074863,0.4906414220881571,0.28348582504807424,0.028554049150535835,11.231599941253663,13.101449966430664
DHUNINV.BO,0.5638968584754461,0.5485066139554154,0.743097410977379,0.029601079945170007,702.7919116210937,648.4883013916016
DICIND.BO,0.3857636985548849,0.5742704793112067,0.44760788545255237,0.013722884762849047,390.44411529541014,376.305857925415
DISHTV.BO,0.5416923386435651,0.9163704003263984,1.0562517759537713,0.045341969189000055,18.29399995803833,15.306049990653992
DIVISLAB.BO,0.3089374352123074,0.6017922452974169,0.7481176016684469,0.01282730950705634,3378.91216796875,3702.576632080078
DLF.BO,0.4731103658599141,1.5862263251287536,1.4049593197037962,0.01764891618654544,389.3107354736328,362.57540176391603
DLINKINDIA.BO,0.5288839771542679,1.1057249187881155,1.1680236881687835,0.03256828646648519,242.59531677246093,165.78437519073486
DONEAR.BO,0.5594276948966725,0.6317359354707445,0.8117665515100889,0.05124115707804207,70.15480506896972,58.27983102798462
DQE.BO,0.5874256845750132,0.5394934897229984,0.0,0.0,1.0299999713897705,1.0299999713897705
DREDGECORP.BO,0.48027961374241124,1.0180224407349066,1.0416141586843484,0.03189134216600227,387.4489996337891,324.4882489013672
DRREDDY.BO,0.26922913997563686,0.4576119740493228,0.5325046480604622,0.011765465211390434,824.1170227050782,788.4636993408203
DSINVEST.BO,0.3991991835903369,0.02285882160589292,0.18817457309564095,0.009705185927513802,266.67400115966797,256.97125022888184
DSKULKARNI.BO,0.35306403833670624,0.3430589891220348,0.0,0.0,14.300000190734863,14.300000190734863
DSSL.BO,0.7670473190837654,0.5861644080737541,1.0040897547601015,0.035698485025128256,324.35338623046874,299.7671738433838
DUCON.BO,0.6453746865325108,0.445172013145394,0.39477520678038586,0.04917023511719995,11.88060001373291,16.960781626701355
DWARKESH.BO,0.5864276306245715,0.8701355860981776,1.1027190949997148,0.02831161835563204,93.96821228027343,104.41205284118652
DYNAMATECH.BO,0.4890638817349123,0.7496261016248511,1.089484243294082,0.023988227327063787,2477.1594482421874,2173.6107025146484
DYNPRO.BO,0.5369821960916549,0.8512295598738162,1.1146770114954492,0.021945130342770264,364.8579998779297,432.56249938964845
EASTSILK.BO,0.6870353429752399,0.4495111131816739,0.6796214176139156,0.025895285599731532,3.7878000068664552,4.7349000012874605
EASUNREYRL.BO,0.5419286866482967,0.39289120178352127,-0.09672737216195697,0.0,2.5,2.5709999990463257
ECLERX.BO,0.369992230246208,0.49570598553066864,0.772334451852706,0.012541623898531508,1369.6087573242187,1432.2980584716797
EDELWEISS.BO,0.48579019349831964,1.0856756765973619,1.1107152316363498,0.02323006380996602,60.40700370788574,56.242881565093995
EDUCOMP.BO,0.5264334738664551,0.6995640815555709,0.46309484070664586,0.029432607514847584,2.5049000000953674,3.3268250012397766
EICHERMOT.BO,0.33278759618206466,0.8696246502322195,0.9509453332947642,0.015840676037198888,3373.7093994140623,2998.8664782714845
EIDPARRY.BO,0.38991978389113124,0.8154663901117746,0.8268667756195169,0.019269214536958307,592.7494091796875,535.2506950378418
EIHAHOTELS.BO,0.4540769850996095,0.671775526590644,1.004733221302095,0.028750683987362146,218.83290924072264,208.58592361450195
EIHOTEL.BO,0.36186050646611306,0.7568094470304417,0.651225613229237,0.02505435785787548,178.29806732177735,159.16628101348877
EIMCOELECO.BO,0.44516886182009424,0.464070535412773,0.4815754014115495,0.024022317844988237,408.65094482421875,367.3977725219727
EKC.BO,0.6107334887535146,1.0493405443230532,0.7858311645791154,0.030048610504728387,100.1160464477539,147.47544589996338
ELDEHSG.BO,0.5688403975501117,0.719363946671548,0.5779526938184419,0.017207734241896123,593.0001599121093,603.9667739868164
ELECON.BO,0.5378270754388644,1.0880372706467882,1.2292326704250975,0.03225217049089601,203.77633270263672,151.0228588104248
ELECTCAST.BO,0.5014669033151524,1.0137578712213944,1.0767751409021984,0.01988904617006748,39.126124954223634,35.936153383255004
ELECTHERM.BO,0.652730470056794,0.7648879776654985,0.6666014806471734,0.01389293280318044,72.47099960327148,89.98299980163574
ELGIEQUIP.BO,0.39228936103592915,0.5063903493684478,0.7795134906720445,0.028425637908676617,486.9086846923828,408.10712341308596
EMAMIINFRA.BO,0.5866742580582984,0.6666473476461071,0.7319758200955858,0.03604097574602619,75.64200012207031,70.0707500743866
EMAMILTD.BO,0.3214450130195516,0.5588504550408581,0.43876331991737433,0.01866888550119326,431.1911370849609,437.6243380737305
EMKAY.BO,0.602559174242398,0.8923096352478459,1.135543801876587,0.030400610117480412,75.21966247558593,82.8556531715393
EMMBI.BO,0.5331992709157268,0.7233685774273105,1.0460599394946317,0.019424905052379326,94.2865908050537,93.57969339370727
ENERGYDEV.BO,0.6318919932675707,0.4784812553732629,0.5220251349665544,0.03942739510785661,19.552999954223633,18.64724997520447
ENGINERSIN.BO,0.352635918267311,0.8714944313754946,0.7086894051119578,0.02344785206796327,72.32512489318847,62.89791488647461
ENIL.BO,0.3796309308096703,0.6939080208504456,0.6969097115278313,0.02296768696649915,153.7649545288086,172.48629817962646
EON.BO,0.5970331439153324,0.495282381944375,0.0,0.0,6.96999979019165,6.96999979019165
EROSMEDIA.BO,0.5564099254183205,0.8340069129521019,0.7871319680574974,0.03314868872331087,29.30800003051758,29.870749988555907
ESABINDIA.BO,0.4079259576729862,0.7217941423766026,0.6952781457822446,0.02990667760046481,3665.3654248046873,3312.356302490234
ESCORTS.BO,0.42824227951196886,1.1922882140056479,0.5295404280429622,0.02298272307323477,2105.0059375,1812.6678845214844
ESSARSHPNG.BO,0.5464210641809556,0.609473716737704,0.5402645656586041,0.035378589203855025,9.241200008392333,8.316800005435944
ESTER.BO,0.5542064123494959,0.8667429240412348,1.0807500480468173,0.020952435483072997,146.13850357055665,144.61359115600587
EUROASIA.BO,0.26635051346705396,-0.004543757066713314,0.02390855608608074,0.0,9.720000267028809,8.935800218582154
EUROCERA.BO,0.5621811523850994,0.17237177841462933,0.0,0.0,1.1100000143051147,1.1100000143051147
EUROMULTI.BO,0.5080278339015155,0.12761345728078907,0.0,0.0,1.4299999475479126,1.4299999475479126
EUROTEXIND.BO,0.570239699757546,0.22033186282741618,-0.02525156015073835,0.020826833884814863,10.884199905395509,11.425099992752076
EVEREADY.BO,0.43831695886805216,0.7592778998829455,0.6554464059132529,0.022585645228923756,339.8041455078125,329.65911560058595
EVERESTIND.BO,0.45299255940201416,1.0208299971121244,1.1455204579551488,0.031110977016024808,803.9461499023438,669.1291290283203
EXCEL.BO,0.6306313755709944,0.46409392709064157,0.4492325994981082,0.030653757519221576,0.41219999730587004,0.488796075284481
EXCELINDUS.BO,0.4942611471023374,0.861293894666049,1.0298340977514988,0.018166287142936135,1168.2159057617187,1270.216350708008
EXIDEIND.BO,0.29285234513599934,0.8014486677034021,0.8209232891803436,0.011903923631793297,179.55488403320314,159.1586647796631
FACT.BO,0.5911475261486266,1.043374051877939,1.208420560578101,0.07219143430714019,173.28622467041015,131.9224765777588
FCL.BO,0.6127420760766437,0.9850966274370374,1.2505687034222341,0.04144012369323548,312.02052154541013,251.22146591186524
FCONSUMER.BO,0.540652637152466,0.6389731527714121,0.7832317181320488,0.02012079466352181,1.609200005531311,2.3830000054836273
FDC.BO,0.3399266219412644,0.5383205690504065,0.43973892589569247,0.012738483094707017,285.7634039306641,265.3249745178223
FEDDERELEC.BO,0.4160486442785993,0.4743133742884048,0.0,0.0,4.599999904632568,4.599999904632568
FEDERALBNK.BO,0.3914383013944823,1.2703077942844554,1.087612365497721,0.02108033255020658,132.17226577758788,108.37063293457031
FEL.BO,0.625892400158141,0.8436462430667334,0.5781924433163406,0.03424187638359383,1.646200006008148,2.997900000810623
FELDVR.BO,0.681556371388534,0.5548580539509778,0.1544888222243395,0.03100819907225675,7.343800020217896,8.923149964809419
FIEMIND.BO,0.41795032535569027,0.7486644899725836,0.852224745745059,0.022968830260794788,854.6499755859375,657.324207611084
FILATEX.BO,0.5680852231647857,0.7275754050500488,1.0065900782579815,0.026941625627523707,47.699429779052736,52.33458530426025
FINCABLES.BO,0.36766346363217534,0.7162147245278173,0.989478279331068,0.02793335539653408,533.8996771240235,436.1838043212891
FLEXITUFF.BO,0.5284945576355128,0.2023609390669996,0.15539225199488194,0.031453362733788126,29.6589999961853,27.940249977111815
FLFL.BO,0.48210786050184495,0.5325708084212875,0.3608938499664845,0.04654136346461727,6.7029999732971195,16.197049970626832
FMGOETZE.BO,0.3763315801121945,0.5609478617175768,0.11216399876508602,0.01864828007316217,314.5349993896484,292.940499420166
FMNL.BO,0.6898318456506988,0.6127211816983987,1.1124833143700392,0.028485207582247235,5.267399921417236,5.6310499882698055
FORCEMOT.BO,0.4454149387265303,1.0004815909095452,1.0320822662762141,0.02586794970447677,1437.2243188476561,1193.1302349853515
FORTIS.BO,0.36157760375481945,0.6819150448253848,0.8245686060843238,0.014736834406613872,281.978232421875,267.6226329803467
FOSECOIND.BO,0.3375720048742105,0.4891566576015778,0.7510602373321086,0.016843423231793588,1943.90935546875,1700.3392059326172
FSL.BO,0.47400928878222576,1.0121261010785148,1.1845798512830408,0.018472386010663616,98.17092468261718,101.96921276092529
GABRIEL.BO,0.43362529212347817,0.8499740381495244,0.8310361335808946,0.034781442000667524,170.13519592285155,139.07380996704103
GAEL.BO,0.5038816680147548,0.9899914367522009,0.9316739781496922,0.026795014823527426,121.13582901000977,138.12237468719482
GAIL.BO,0.3221899020653514,0.8048822000570942,0.46480450588818684,0.014149097562623877,82.85113998413085,84.72947257995605
GANDHITUBE.BO,0.3977274961799718,0.5499657902106914,0.8553450101750423,0.03481410242344605,531.3428228759766,413.9595506286621
GANECOS.BO,0.46108192728710673,0.8580297747738237,0.8734571399129316,0.020136487241944254,875.4466369628906,708.2457046508789
GANESHHOUC.BO,0.5772790288113303,0.9578375932426988,1.0012270993860797,0.022930800284952684,341.9415856933594,308.8944606781006
GAYAPROJ.BO,0.5560652231152984,0.8948805859980169,1.666534491085731,0.03225182518736628,10.382000064849853,15.023000016212464
GEECEE.BO,0.5336323784103093,0.7245862390991018,0.9839973841507752,0.021944701817980028,152.89588134765626,142.64208358764648
GENESYS.BO,0.6081521227620674,0.6938155984707302,0.42010430607472354,0.028873581291494324,494.1529998779297,539.5737504577637
GENUSPOWER.BO,0.5450488711466556,0.9414527256382186,1.2604006144640836,0.034366437872794836,87.49177932739258,82.23938369750977
GEOJITFSL.BO,0.43482898411803583,0.8801694535945568,0.7568100809575291,0.016907432318061556,45.019536056518554,48.205996646881104
GEPIL.BO,0.3628619860159047,0.6974125094497841,0.7960481211311264,0.03028964413422297,142.3750015258789,148.9975
GESHIP.BO,0.3478216251259308,0.6411049129223715,0.5682446011565933,0.028433104628577163,561.9876293945313,427.7116227722168
GHCL.BO,0.415326175944289,0.848080172097234,0.9243190074043863,0.021805173999681775,541.74119140625,566.8794660949707
GICHSGFIN.BO,0.4115429688572643,0.9881982245833819,1.0390912242312804,0.04709615150726798,154.89337661743164,130.09444725036622
GILLANDERS.BO,0.5183663368644525,0.6747975697347889,0.8868032404745164,0.0256126390231202,72.60499969482422,69.4430000114441
GILLETTE.BO,0.22019269871180347,0.3695829100787613,0.3227520960809641,0.008485491020238857,4846.14806640625,4840.558583984375
GINNIFILA.BO,0.6277225574489405,1.0681280410354312,1.27401125525575,0.022974505725025504,33.40699989318848,38.32824997901916
GIPCL.BO,0.3157445392421724,0.6773317396731605,0.839484480294476,0.013977890862248401,81.67392791748047,79.74570503234864
GITANJALI.BO,0.43295543480601434,0.31834399191735246,0.0,0.0,1.059999942779541,1.059999942779541
GLAXO.BO,0.22987952585810073,0.29090141768044775,0.167935102581098,0.007982985972829927,1286.67482421875,1367.4914947509765
GLENMARK.BO,0.3479558464365942,0.6421110583217363,0.7591404446310996,0.02109056620849582,420.23241760253904,402.21982345581057
GLOBALVECT.BO,0.616776000887827,0.700363823900757,0.47861406516703775,0.03204883100089068,53.37299995422363,51.28599992752075
GLOBUSSPR.BO,0.5299944377368124,0.9690886412035711,1.027420590022926,0.02509448836262905,821.7010986328125,1008.8854986572265
GMBREW.BO,0.5107673426183227,0.8050916824854393,0.8737809825681893,0.020487233595377213,467.287470703125,471.8377403259277
GMDCLTD.BO,0.39787612505506903,0.873248561881785,1.0193610867736684,0.026813605051443784,137.5334750366211,145.58145919799804
GNFC.BO,0.41996122684409604,0.8849592373706867,1.1970980867676706,0.023178590551171475,574.8049194335938,634.037267150879
GOACARBON.BO,0.5751588090692484,0.9185263645667573,1.3810331212936517,0.031120302337355178,509.35020935058594,438.3251628112793
GOCLCORP.BO,0.4817831265377475,0.7843503125111673,1.315180402072477,0.04373196135740705,315.2186508178711,277.27846687316895
GODFRYPHLP.BO,0.42813938314506667,0.7760038869463903,0.8775478534803328,0.03688440245140885,1695.723798828125,1240.0749227905274
GODREJCP.BO,0.31318674844725936,0.6553346305082828,0.7105746133965402,0.013070718300021987,843.6331420898438,814.0998712158203
GODREJIND.BO,0.31152051870160913,0.8067350662663797,0.5621396742270821,0.018796362426237615,437.4399987792969,454.46550048828135
GODREJPROP.BO,0.3781653779461775,1.0420068353469545,1.4605354425892674,0.017548990222651054,1268.07900390625,1354.2184997558593
GOENKA.BO,0.5365400351798529,0.3932016394173048,0.6896374811268985,0.023359664634898504,1.659399995803833,2.1009499967098235
GOKEX.BO,0.6072412072827689,0.9959432466261551,0.781592598945584,0.021190690391077124,368.6573852539062,374.40534576416013
GOKUL.BO,0.6604484565633211,0.5359171318667856,0.6949152369863832,0.03906202207089386,34.97900032043457,34.402500038146975
GOLDENTOBC.BO,0.5653486977099828,0.49434512835200506,0.5220403391469739,0.019564547951740917,72.56,87.87550022125244
GOLDIAM.BO,0.6210686127361277,0.9124557178198083,1.0544487529676962,0.02610622095944276,127.84481872558594,136.026392288208
GOLDTECH.BO,0.6720403635158535,0.5968454638920974,0.965669092211808,0.037416791270020705,50.510000076293935,56.63599994659424
GOODLUCK.BO,0.5347101751706799,0.9640061388187839,0.7128490417263553,0.048243733801898336,452.1945330810547,365.2501345062256
GOODYEAR.BO,0.3174070699431821,0.6125466786507547,0.5996312577057579,0.022308641660545213,1045.0598217773438,945.9027014160156
GPIL.BO,0.7632622837141954,1.1173781884978142,0.9512050934686755,0.04297434156315709,58.21897789001465,54.10618049621582
GPPL.BO,0.36329506276067725,0.6036089243552721,0.4182271606238933,0.023096767792332724,84.04010452270508,76.76231136322022
GPTINFRA.BO,0.5828372855098654,0.7145739078117825,1.471803902036683,0.04602673584307053,25.666516609191895,21.09446378707886
GRANULES.BO,0.4674126052798341,0.9098519421139766,1.0173327124787153,0.013352342818628108,347.4910076904297,308.33263381958005
GRAPHITE.BO,0.4596863947703734,0.719186170797068,1.0721378684281513,0.021243816295598295,359.9719854736328,397.92893676757814
GRASIM.BO,0.2937329994621879,1.0068702854818035,1.0704281293272206,0.012109886593606588,1730.1111181640624,1589.4730938720704
GRAUWEIL.BO,0.4959431379742162,0.9301550893301831,1.1665070755590647,0.03352863959674383,46.30916305541992,35.240075464248655
GRAVITA.BO,0.5815138938046899,0.9200819903277194,0.9383973403199081,0.03750420932178297,382.67447998046873,320.2266603851318
GREAVESCOT.BO,0.38476156438525694,0.7731417425331393,1.4012082325535298,0.018657229433241298,143.52631927490233,157.06483139038085
GREENPLY.BO,0.41396344849884786,0.8029671335813375,0.7804076894976971,0.019157636629706317,159.850625,179.18664222717285
GREENPOWER.BO,0.5396288294585149,0.6649693687013712,0.7346682375059582,0.060263950199328245,9.328600025177002,9.892899978160859
GRINDWELL.BO,0.30149901958061814,0.47300853003587073,0.5952271356497603,0.011204379037305994,1948.0884912109375,1863.6948919677734
GRPLTD.BO,0.45313522293947406,0.3079377384147146,0.378103057664171,0.019763216128032213,469.5989224243164,400.6936615753174
GSFC.BO,0.40665461726730046,0.8955614868897086,1.0103423767009954,0.03455824902907819,121.55795227050781,134.58049682617187
GSPL.BO,0.3310359515937309,0.6544067223899002,0.9298254146627282,0.02604938265690084,242.74642333984374,237.79128250122068
GSS.BO,0.6317935578098667,0.5428932450237314,0.20795199054667907,0.024035688622019862,293.1090020751953,223.68675018310546
GTL.BO,0.5760834892127722,0.788990593507922,0.9058835358263765,0.04340678696638354,8.01399998664856,9.106849982738495
GTLINFRA.BO,0.6142238793899121,0.6852072179129161,0.7862517450630756,0.03513434809626984,1.2797999930381774,1.3667999970912934
GUFICBIO.BO,0.6091203660326341,0.830910727584067,0.8380301412411192,0.016678469478496345,216.61240417480468,223.28644096374512
GUJALKALI.BO,0.40329049990641574,0.8554733772132059,1.2803436470684526,0.015683150010635572,766.6309838867187,776.9211401367188
GUJAPOLLO.BO,0.43011206429088694,0.5190721248407687,0.7548545468127729,0.015473985933161412,195.46633819580077,200.47586612701417
GULFPETRO.BO,0.573569357147926,0.8489590442789327,0.7557336538730968,0.041243785256301145,46.888000106811525,50.54299997329712
GULPOLY.BO,0.5007003261166125,0.6790580974773794,0.963449069148967,0.02749575412667314,202.8876751708984,224.29549530029297
GVKPIL.BO,0.5354456818424846,0.9955742918892626,0.2916327880770259,0.03504678944172904,2.9810000038146973,4.2314500654444975
HARAFIN.BO,0.0,0.0,0.0,0.0,24.64999961853028,24.64999961853028
HARRMALAYA.BO,0.4878573222945379,0.8304083875269985,0.9788690863431767,0.0180572051823096,140.19300048828126,149.9470001220703
HATHWAY.BO,0.5115697669195903,0.77361501616986,0.7749930450077073,0.03268447361997674,16.666999969482422,17.369500036239625
HATSUN.BO,0.36372506955866307,0.5056697271301818,0.48750016202224716,0.01947109668045275,918.6593115234375,970.0671713256836
HAVELLS.BO,0.32034795503280666,0.8169703600065891,0.8541566887122755,0.01127338071623785,1174.3072216796875,1206.0841564941406
HCC.BO,0.6002093029516288,1.2542190680259067,1.1329928669988236,0.0537746660922248,17.185399951934816,14.756699991226196
HCL-INSYS.BO,0.5454142694383668,0.9371718056891156,1.0556619887565415,0.03860119600207199,16.28799997329712,17.04249990463257
HCLTECH.BO,0.2764071672567279,0.6480059787123509,0.9283483214842096,0.01564428614152172,984.0995141601562,929.2615417480469
HDFCBANK.BO,0.23311077847516906,1.0243815434982895,1.0663403221482781,0.008320712483286646,1543.4587915039062,1416.6708172607423
HDIL.BO,0.5944999751072552,1.1866787590805274,0.44666040549957087,0.018927421033625887,5.255400018692017,5.961625000238419
HEG.BO,0.5357028380738575,0.9611342053965685,1.1276180667608928,0.022233636626152936,173.7926577758789,160.0204126358032
HEIDELBERG.BO,0.3806684775002195,0.9238957917906043,0.6011054808504073,0.018007027186360516,184.26302215576172,173.49427505493165
HERCULES.BO,0.45931881985275036,0.9455613034349484,1.1849653524511863,0.03908722206057064,196.29920745849608,157.38328433990478
HERITGFOOD.BO,0.4397904683412588,0.730411530172445,0.6437458891834775,0.020464554477142755,325.0173815917969,305.6165480804443
HEROMOTOCO.BO,0.2791916851889525,0.8601164293835102,0.8474688219384716,0.013150123607653177,2474.8934814453123,2400.6104370117187
HESTERBIO.BO,0.4760309374479127,0.6363025346015118,0.22411030913836782,0.019656099149678398,1889.2033935546874,2162.1897747802736
HEXATRADEX.BO,0.561872570416323,0.5689560309566236,0.3524075248165267,0.012870777574836808,162.34050018310546,170.46874992370604
HFCL.BO,0.5626124787299698,1.1050696397705697,1.410918108045301,0.02781226284527015,79.00491348266601,71.83785453796386
HGS.BO,0.3950570635801152,0.7088290745807111,0.816844089773612,0.023171655454481428,1273.7863500976562,1172.4997463989257
HIKAL.BO,0.4373887497604609,0.7375538582027998,1.0665241810119042,0.03628578252942789,346.45567321777344,332.280046081543
HIL.BO,0.40481053020452623,0.9519136823941867,0.7594016384547201,0.023221359836924808,2597.1483251953123,3163.228280029297
HILTON.BO,0.6023428851732663,0.4124543452161592,0.38488461073458036,0.02961562439962852,69.60400001525879,52.13300009727478
HIMATSEIDE.BO,0.4744099968275315,0.9119459873336497,1.2369730941821004,0.025848644919127122,92.65952697753906,113.12167797088622
HINDALCO.BO,0.40914950842815717,1.3952637499175826,1.1152805446987275,0.023180715318307954,436.1935675048829,428.4009019470215
HINDCOMPOS.BO,0.48637582580405536,0.5853114252627858,0.8240917582595577,0.01891987685258315,305.00543090820315,295.1493504333496
HINDCOPPER.BO,0.48568156134240187,1.1024116457219677,1.2720107236273046,0.023735606250904692,110.69082229614258,105.50331443786621
HINDMOTORS.BO,0.5644078850153968,0.7622862695238912,0.6816744256745672,0.04006935490083913,17.75199998855591,16.222300028800966
HINDOILEXP.BO,0.5306821795786933,1.1935522070854825,0.7621086104097679,0.019316653491920445,140.87199981689454,165.83224964141846
HINDPETRO.BO,0.435802944998887,0.9519311213131894,0.5665202207605468,0.022163860632089284,138.85612838745118,142.26557823181153
HINDUNILVR.BO,0.2375952906907533,0.578188498595751,0.7265764750644204,0.012488339248269047,2518.7770361328126,2354.827185058594
HINDZINC.BO,0.32563817557776253,0.780306086743968,0.5577391945108471,0.011712481598819328,247.3086721801758,225.0839352416992
HIRAUTO.BO,0.015266782836919908,-0.000942629455273428,-0.009380060870669758,0.0,12.600000381469728,12.579000368118288
HIRECT.BO,0.5253962974431564,0.7915329428874771,0.806373702010602,0.039587943181529646,228.22257446289063,199.76141571044923
HITECHCORP.BO,0.5558177025476202,0.7636708179258567,1.0455647849373406,0.016712813909015765,235.00795639038085,240.56412120819093
HITECHGEAR.BO,0.49994543724782914,0.9816199339530522,1.29954148394278,0.047421367787687706,245.2220394897461,210.4072191619873
HMT.BO,0.5125070102722447,0.7033599994437574,0.5946911269622496,0.030140060580963034,33.15700008392334,27.653500041961674
HMVL.BO,0.42567340006642423,0.6483625540386493,0.8705236663282437,0.02656594090289146,55.30500022888184,58.38
HONAUT.BO,0.3238818016016254,0.680879465847192,0.5288216081100108,0.019228383277879426,40594.134296875,38602.10419921875
HONDAPOWER.BO,0.3908084710434571,0.6879649913597483,0.6629752013917904,0.029578065813075708,2210.2809619140626,1612.2273120117188
HOVS.BO,0.6441937796616068,0.773431810032426,0.9691902078743923,0.024419239140684487,53.57399971008301,54.65949975967406
HRMNYCP.BO,0.1988855447041199,-0.03355742073795887,-0.1291079428254171,0.03472860289318526,5.497400007247925,7.630349979400635
HSCL.BO,0.5463773702062715,0.8799811177467576,1.0075063994952134,0.029558625847717117,99.29579147338868,84.99672376632691
HTMEDIA.BO,0.4415821677781714,0.6391438908871763,0.9618870817220152,0.029676405260195347,21.360999832153322,23.61650006294251
HUBTOWN.BO,0.5034364600206017,0.5843038357744205,0.5259129700465381,0.03698638075111849,51.797999954223634,62.79850021362304
ICICIBANK.BO,0.3351147741073195,1.44695337507682,0.9651727659977047,0.00957464768442356,900.1190954589844,800.2560479736328
ICIL.BO,0.6058829525710411,0.976638211331894,1.3915688061958438,0.02028416380181572,132.74945266723634,140.93762844085694
ICRA.BO,0.3026983052032235,0.32665998872993945,0.07391676483623584,0.014646513889494674,4237.2240380859375,3950.435639038086
ICSA.BO,0.5511338527372862,0.3374771922459851,0.0,0.0,0.5699999928474426,0.5699999928474426
IDBI.BO,0.46344828620447276,1.212094659349707,0.9879244107390618,0.03245751900697838,49.942003631591795,41.96587976455689
IDEA.BO,0.6362467997408222,0.8895932732126386,1.1939025735011848,0.022819030332589325,8.276999940872193,8.959650020599366
IFBAGRO.BO,0.5427470543468687,0.7768212281005451,0.9870993903406924,0.017304756261392464,560.46,579.2547508239746
IFBIND.BO,0.5035359289594413,0.9089402353994742,0.8229532570244215,0.02145047080705162,948.8270007324219,946.6787515258789
IFCI.BO,0.5198915102907011,1.2796989625666035,1.1925477155485846,0.046074145254946616,12.751599998474122,11.047850008010863
IGARASHI.BO,0.5046413215733049,1.0840842776274071,1.210234176099365,0.02037211942551936,421.775263671875,364.5849656677246
IGL.BO,0.3658245809700336,0.7176368278798992,0.9646018670172667,0.0195802853787465,183.88982482910157,167.26136528015138
IGPL.BO,0.5723085164727447,0.984273622136615,0.9798373529707499,0.011250059836407705,508.70897216796874,583.8621179199218
IIFL.BO,0.5201182374714356,1.0282101387833291,0.7842265525487483,0.027065952130284707,440.9674279785156,356.4118421936035
IMFA.BO,0.5312144185665298,1.0014937311099643,1.1005456225943409,0.027022621310740052,226.91849517822263,261.63272583007813
IMPAL.BO,0.3319755650476178,0.3104149675557881,0.15984565741404572,0.010461476364733487,695.8831750488281,708.5851345825196
INDBANK.BO,0.670632389446517,0.785759223919194,0.7157523194639465,0.06884475299327751,27.74599998474121,24.211749982833865
INDHOTEL.BO,0.36243559034119016,0.8137453845966908,0.8476296416530378,0.01704651615644986,320.8923663330078,273.43004486083987
INDIACEM.BO,0.4727209723333919,1.2417452448137138,1.5199655742611078,0.027645388895177387,237.0579995727539,210.2005756378174
INDIAGLYCO.BO,0.49712958653187267,1.0654018140963983,0.7640581621331342,0.018992729820430095,761.8487768554687,833.119069519043
INDIANB.BO,0.4691820330156517,1.1879736368747893,1.223618106257238,0.03163446751647283,256.4632897949219,183.85868354797364
INDIANCARD.BO,0.48723087588352154,0.41765267535957673,0.41532523752871464,0.027243880015959683,214.60999938964844,225.9448097229004
INDIANHUME.BO,0.4473865422890663,0.8729483161729071,0.8746520692818187,0.01697213080592422,158.29251434326173,162.4263835144043
INDLMETER.BO,0.6037337836490754,0.497125396075529,0.3419625030126946,0.021429249215111575,7.245799989700317,10.093250036239624
INDNIPPON.BO,0.43121928225972966,0.7308343571147111,1.0151005706232854,0.014683536007384675,396.7676251220704,395.8955079650879
INDOCO.BO,0.4488305718306778,0.6726038052595021,0.5807877486459453,0.026746732761041683,372.0859625244141,364.1101934814453
INDORAMA.BO,0.5478674320955602,0.855813611306789,1.2873798905885598,0.04317721045351035,57.117000274658196,63.46100008010864
