,volatility,beta_static,rolling_beta,rolling_volatility,ma_50,ma_200,MarketCap,TrailingPE,TrailingEPS,TotalRevenue,DividendYield,Beta,FullTimeEmployees,Sector_Encoded,Industry_Encoded
KOVAI.BO,0.38048843833301327,0.46381904294386433,0.38926163117948204,0.013163558337513176,1656.3040112304689,1548.9629840087891,58821427200.0,28.490568,188.68,13352495104.0,0.19,0.78,5286.0,7.0,58.0
KPRMILL.BO,0.45847579377137615,0.7982695156391117,0.8105761751865459,0.020025920275553746,528.3336016845703,563.7612635803223,274442485760.0,33.32918,24.09,63156199424.0,0.62,0.802,20774.0,3.0,91.0
KRBL.BO,0.46986141759848216,0.7720067806010298,0.4387914529053684,0.03224721829796162,395.5151025390625,291.87729011535646,58023616512.0,13.300105,19.06,54698598400.0,1.58,0.63,2768.0,4.0,68.0
KREBSBIO.BO,0.5953887898116417,0.5468308431588578,0.882983575820548,0.01934591305469562,112.03400009155276,121.55787511825561,1761716608.0,,-11.38,491843008.0,,0.495,191.0,7.0,32.0
KSCL.BO,0.394689864592711,0.6336863125087105,0.3617076276354898,0.014617823267072807,500.2932568359375,499.3636451721192,51183312896.0,16.69391,59.95,12130665472.0,0.5,0.659,1342.0,1.0,2.0
KSERASERA.BO,0.513840451499203,0.15414441187214667,0.0,0.0,0.1899999976158142,0.1899999976158142,405817184.0,,,,,,,11.0,97.0
KSK.BO,0.5174996442986765,0.46469005909257927,0.0,0.0,0.5699999928474426,0.5699999928474426,,,,,,,,11.0,97.0
KSL.BO,0.46393356828050186,1.1385359307710534,0.6764115724858484,0.0312334422057403,316.9070269775391,295.00712730407713,32008636416.0,13.334242,54.99,19403988992.0,1.36,1.076,94.0,1.0,89.0
KTKBANK.BO,0.40473449490238916,1.1394978343117996,0.98677896719482,0.038336204776178454,130.50426467895508,80.46576339721679,63372824576.0,4.8398266,34.65,42910818304.0,3.28,0.968,8900.0,6.0,11.0
LAKPRE.BO,0.5568021493306977,0.22253817600363007,0.2838800989077476,0.028474686270101145,6.111399974822998,5.932049996852875,51425852.0,,-21.38,2586920448.0,,-0.084,,8.0,94.0
LAMBODHARA.BO,0.6216711318988422,0.7510696879253744,1.3601527092568415,0.02828014971102717,97.48171096801758,91.40100955963135,1148800256.0,14.302325,7.74,2196218112.0,0.45,0.964,421.0,3.0,91.0
LAOPALA.BO,0.44402442398929076,0.7356523304366325,0.8220002375258639,0.02393118757929762,387.9886279296875,326.21749015808103,22599600128.0,23.8687,8.53,3372866048.0,2.46,0.596,1156.0,3.0,45.0
LEEL.BO,3.6778504185584766,0.13174610027878486,0.0,0.0,2.900000095367432,2.900000095367432,,,,,,,,11.0,97.0
LGBBROSLTD.BO,0.42862366356717135,0.8109644984030002,0.9012122148489085,0.010903036867300429,686.2195275878906,632.0327780151367,38344232960.0,13.351472,90.05,25160706048.0,1.5,0.55,3081.0,3.0,10.0
LIBERTSHOE.BO,0.5117821285706875,1.1077229412943663,0.8380718509171095,0.030145945215869756,322.2780010986328,212.75183422088622,5246616064.0,40.45992,7.61,6574590976.0,,-0.245,2047.0,3.0,44.0
LICHSGFIN.BO,0.36209595768476965,1.3413530816666945,1.1477104044129687,0.015771605598947698,383.28278869628906,364.05812942504883,273326440448.0,5.3105288,93.55,79452299264.0,1.81,0.8,2349.0,6.0,61.0
LINDEINDIA.BO,0.3937829391440095,0.6651855557927548,0.7082195234979531,0.02123034560552973,3172.02099609375,3281.6936389160155,504426201088.0,113.634,52.05,25235689472.0,0.07,0.426,269.0,1.0,86.0
LOKESHMACH.BO,0.5882642911471362,0.8531896393843632,0.7731125010686661,0.023945100764699554,106.38400009155274,95.03024997711182,3078353664.0,57.7518,2.78,2699780096.0,,1.175,645.0,8.0,87.0
LOVABLE.BO,0.47712782753166594,0.9445030427879657,0.8777285229450269,0.021870952291447372,141.72699981689453,143.48961071014404,1346800000.0,,-2.49,396576992.0,,1.083,996.0,3.0,6.0
LPDC.BO,0.7153953960379345,0.3020574884497177,0.690370118480746,0.07413410379807346,6.449800052642822,6.929400022029877,1053022528.0,,-1.16,15352000.0,,0.51,,9.0,77.0
LT.BO,0.28791910462090275,1.1765561496128565,1.0494768304356354,0.010651453241302188,2043.5629174804687,1799.0925360107422,4352101056512.0,31.250618,101.27,2523704328192.0,0.88,0.763,54303.0,8.0,37.0
LUMAXIND.BO,0.401970103613592,0.7283545562093044,0.9913163574055541,0.027938943991470993,1676.1235791015624,1344.5233001708984,21973708800.0,16.63859,141.28,32197089280.0,1.49,1.008,2755.0,3.0,10.0
LUMAXTECH.BO,0.48394139343131487,0.9151697515369523,1.1442509729292936,0.028438962295066438,242.81958068847655,213.46975906372072,34136782848.0,20.877449,23.99,32611643392.0,1.1,1.048,2226.0,3.0,10.0
LUPIN.BO,0.29059231959834897,0.4778367927328232,0.7615242140090603,0.01421261484892132,728.6583044433594,686.8215899658203,870258442240.0,30.397066,62.71,220015607808.0,0.42,0.613,19210.0,7.0,32.0
LYKALABS.BO,0.5822179167535175,0.896241714783939,0.7412000331997467,0.02096822660655147,132.4199998474121,135.44825008392334,3740312064.0,91.929825,1.14,1278228992.0,,1.075,423.0,7.0,15.0
LYPSAGEMS.BO,0.5308901684909244,0.26962718062926244,0.4211895499980537,0.026889006593042834,6.292400007247925,6.190374993085861,173660752.0,,-11.06,131686000.0,,0.58,1.0,3.0,56.0
MAANALU.BO,0.6811483301875783,0.768151405531278,0.8195623422370182,0.02480854405236888,43.273895263671875,35.223593435287476,4848711168.0,25.68768,3.49,8017077248.0,,1.507,225.0,1.0,5.0
MADHAV.BO,0.5341939962220529,0.7332769785317512,0.8427515418767866,0.027999992333789688,42.76300018310547,47.74774036407471,349738240.0,118.454544,0.33,349797536.0,,0.831,173.0,8.0,18.0
MADHUCON.BO,0.6003834528039607,0.7888340551862871,0.5246280542908206,0.03224662896322007,5.55059998512268,5.9984999990463255,525419648.0,,-58.48,14929945600.0,,1.298,,8.0,37.0
MAGNUM.BO,0.6871105353958729,0.23083788422214574,0.9641553175931039,0.04424359978685535,19.33199995040894,14.547449984550475,1917958272.0,8.886153,3.25,4081580032.0,,0.439,1485.0,1.0,70.0
MAHABANK.BO,0.3990927670739257,0.7593626826894354,0.9078155963944392,0.05416883171612257,23.730552253723143,17.435058670043944,357041733632.0,6.3676267,7.29,107703615488.0,3.02,0.914,13499.0,6.0,11.0
MAHASTEEL.BO,0.643048584661146,0.4538095575124935,0.9037865633936596,0.03137302321330696,68.72999977111816,69.5347500038147,3927821568.0,108.63636,2.2,7632119808.0,,-0.094,462.0,1.0,89.0
MAHLIFE.BO,0.33918476661677044,0.5934730650526134,0.902932360915087,0.017397964959839078,383.7788116455078,404.2221841430664,49219153920.0,102.93831,3.08,3773200896.0,0.84,0.569,695.0,9.0,75.0
MAHSCOOTER.BO,0.3771083316713539,0.8182778022415523,0.7192014427058018,0.018079068745423248,4740.74228515625,3980.006063232422,105544843264.0,64.93567,142.22,1836300032.0,1.84,0.775,74.0,3.0,10.0
MAHSEAMLES.BO,0.36109582301526383,0.6850141273410637,0.6871878842827078,0.026750146957425926,365.0296929931641,335.0967250061035,82148081664.0,10.406552,58.91,50658000896.0,1.63,0.671,1691.0,1.0,89.0
MAITHANALL.BO,0.5290838022425668,0.9427282843929095,1.1000396403383126,0.01991425021316923,944.8412915039063,1017.773154296875,25344559104.0,3.0413973,286.25,18036500480.0,1.03,0.78,521.0,1.0,89.0
MALUPAPER.BO,0.6085614592847565,0.6462500313767872,1.2704367799249288,0.04545335832064254,34.89100006103516,34.034750080108644,565341888.0,,-5.39,2600719872.0,,0.111,211.0,1.0,70.0
MANAKSIA.BO,0.5202173048673323,0.7063655640235422,1.2423896830736352,0.01417058317658238,75.24280624389648,74.59611835479737,4306245632.0,7.3337054,8.96,5771206144.0,5.85,0.734,1158.0,8.0,60.0
MANALIPETC.BO,0.4975925256422847,1.0069927549090991,1.0385906726255316,0.02023504520868114,82.32586166381836,95.61669738769531,10538379264.0,52.818966,1.16,9230499840.0,1.22,0.752,383.0,1.0,86.0
MANAPPURAM.BO,0.49842376182344345,1.1827342887472099,1.0473851871211144,0.02005908921733381,105.87667388916016,97.79358695983886,170006478848.0,8.664798,23.18,53520179200.0,1.99,1.243,51004.0,6.0,28.0
MANGALAM.BO,0.5880606679998394,0.5469119626782584,0.734876704696443,0.01787510611971532,137.77999938964842,135.88500022888184,1459360000.0,14.31677,6.44,3467365120.0,,0.824,432.0,7.0,32.0
MANGCHEFER.BO,0.5000316943870039,0.8441302011780527,0.589375681625947,0.027146338755330634,86.18401489257812,101.43416473388672,15566946304.0,11.748658,11.18,33444929536.0,1.14,0.275,601.0,1.0,2.0
MANGLMCEM.BO,0.43270191831841326,0.9570653487368945,1.0154203058828288,0.016090136361408384,336.71388671875,336.1274230194092,19760934912.0,43.4755,16.53,16153965568.0,0.21,0.559,1031.0,1.0,17.0
MANINDS.BO,0.5227954592004461,1.0376463888376815,0.8001622127762259,0.022280618844470097,82.1990574645996,84.85247898101807,13820964864.0,18.421053,11.59,30975502336.0,,-0.076,794.0,1.0,89.0
MANINFRA.BO,0.4940693663241773,1.1237022566748838,1.1894298373510046,0.019462270776770773,78.00989669799804,86.74892082214356,55542919168.0,20.84507,7.1,11110122496.0,0.97,0.465,800.0,8.0,37.0
MANUGRAPH.BO,0.5248694161615154,0.5671367034906106,0.5981886696555352,0.03516351385883696,14.894899940490722,14.893524985313416,469913280.0,,-9.83,460313984.0,,0.146,343.0,8.0,87.0
MARALOVER.BO,0.5890571135983027,0.815074300408092,0.9582552858676416,0.03613376884303553,63.352000045776364,71.00825714111328,2646135040.0,,-4.35,10320960512.0,,0.711,2587.0,3.0,91.0
MARATHON.BO,0.587004854923466,0.9014170235319308,0.6466733299856311,0.039482123225343314,228.9100714111328,193.82518753051758,20199034880.0,11.4799185,34.36,5871166976.0,0.25,1.236,800.0,9.0,75.0
MARATHR.BO,0.25945713743771087,-0.00040676328107981815,-0.10226697568109293,0.034530827555595285,494.45149871826175,235.97774923324585,,,,,,,,11.0,97.0
MARICO.BO,0.2492737006059237,0.46729908107475204,0.6140769724585345,0.011713347991632367,494.7943542480469,495.75526550292966,776575320064.0,48.539646,12.36,103790002176.0,1.67,0.263,1834.0,4.0,46.0
MARKSANS.BO,0.5897710431635885,1.0835025347158778,0.9116172276647054,0.023287895216216034,55.74913139343262,50.51263631820679,92762669056.0,25.17835,8.13,24743979008.0,0.29,1.656,1141.0,7.0,31.0
MARUTI.BO,0.29591182129765276,1.0044335129099826,0.8564310547822435,0.009554470825867549,8756.283984375,8300.914924316407,3755806556160.0,25.839878,462.27,1504641024000.0,1.05,0.663,18228.0,3.0,9.0
MASTEK.BO,0.5476312440968738,0.8393618127125255,0.9287724638302728,0.022330490117714527,1661.7500634765624,2096.429946899414,68674920448.0,17.856913,124.54,33295400960.0,0.85,1.273,1315.0,10.0,47.0
MAWANASUG.BO,0.6278238477119114,0.7916075307366232,0.8584669424304056,0.042548010498609616,81.15915939331055,96.20695983886719,3109793536.0,3.2783506,24.25,14258100224.0,8.81,0.766,1212.0,4.0,24.0
MAYURUNIQ.BO,0.37704743224807297,0.6797458681245919,0.694054429034009,0.01483952555717171,439.19875061035157,416.60130096435546,20346679296.0,14.641964,31.98,8504680960.0,0.64,0.643,475.0,3.0,91.0
MBECL.BO,0.48862944207910564,0.6233197604172451,0.6983505319003026,0.03987283574218196,71.91199996948242,82.70700006484985,34274340.0,,-915.0,1149933056.0,,0.856,253.0,8.0,37.0
MBLINFRA.BO,0.5658731549626218,0.6361624586941395,1.1766402754979253,0.03183579531067529,20.910000038146972,21.16275000572205,4525541376.0,1.9920928,18.97,1211947008.0,,1.584,246.0,8.0,37.0
MCDHOLDING.BO,0.6010603416128005,0.49852925749036703,0.1413593547709563,0.0,69.25,70.20950004577637,968966784.0,,,,,,,11.0,97.0
MCLEODRUSS.BO,0.4587448146465822,0.6484896774541551,0.7903678482844654,0.03293464681485785,28.51900001525879,24.944000024795535,3232913152.0,,-23.16,12148868096.0,,1.846,47015.0,4.0,68.0
MCX.BO,0.41471539192264273,0.8089411318598227,1.0341330231995656,0.013344287789779594,1522.5240771484375,1345.0573315429688,254249287680.0,49.749,100.4,10813400064.0,0.15,0.394,355.0,6.0,42.0
MEGASOFT.BO,0.6461529466241036,0.6703443475680517,0.7527112336069348,0.032017016859609684,35.541000022888184,41.50474999427795,4204890112.0,,-1.76,,,1.131,,7.0,32.0
MEGFI.BO,0.02232794443093017,-0.0015043352864100522,0.0,0.0,8.869999885559082,8.869999885559082,106772032.0,65.3,0.2,2708510.0,,-0.006,,6.0,28.0
MEHSECU.BO,0.23255070801881364,0.01180288967965421,0.09556419792377013,0.01782917013674626,28.82499988555908,30.38550024032593,144892864.0,,-0.44,2922700.0,,-0.494,4.0,6.0,20.0
MELSTAR.BO,0.5311777958799669,0.008506254199019424,0.032901692180157774,0.03718595232754988,131.22,155.35,1475288.0,0.010940864,394.85,,,0.5,,6.0,81.0
MENONBE.BO,0.5707809755891744,0.8933185972506957,1.2192450217390804,0.03573907676747934,93.78724990844727,86.81132499694824,5292977664.0,22.067755,4.28,1772518016.0,2.12,0.354,243.0,3.0,10.0
MERCATOR.BO,0.5529167322632091,0.7264113423134588,0.7396272319573212,0.0257061485872079,1.161399998664856,1.484200000166893,257090384.0,,,,,,,11.0,97.0
METALFORGE.BO,0.5815703679871344,0.5939874329988563,0.47733684722629555,0.025069021170603178,4.140600047111511,4.637099999189377,178554992.0,,,,,,,11.0,97.0
METKORE.BO,0.5887188167309639,0.20890432192267258,0.0,0.0,0.6600000262260437,0.6600000262260437,47185716.0,,,,,,,11.0,97.0
MFSL.BO,0.3833739238690907,0.90724090068552,0.8214934085578679,0.014217842463232587,690.5710009765625,762.1317507934571,344528322560.0,136.94101,7.29,490051436544.0,,0.93,10.0,6.0,49.0
MHRIL.BO,0.34997795733349607,0.7459466011516755,1.0321731542056745,0.023144595338964825,274.3269989013672,251.8059992980957,59373490176.0,43.30147,6.8,28022212608.0,,0.166,4339.0,3.0,79.0
MINDTECK.BO,0.5918584881731549,0.6386648465733944,1.1816760116270013,0.036765653001427555,109.9536375427246,105.67250308990478,5764506112.0,20.568182,8.8,4183000064.0,0.44,0.977,760.0,10.0,47.0
MIRCELECTR.BO,0.6237655271791588,0.8729327175920883,0.9190616447581366,0.045736033597604274,16.716000022888185,16.613599982261658,3256437248.0,,-2.36,8427964928.0,,1.183,484.0,3.0,45.0
MIRZAINT.BO,0.5250948614625467,1.1740097933360052,1.3200040882201314,0.034559317083467364,288.1420001220703,261.88649978637693,4191666688.0,216.64285,0.14,6116695040.0,,-0.052,1662.0,3.0,44.0
MMFL.BO,0.45480486942474874,0.7186459205748739,0.8813389611926647,0.020305378647426927,399.5615753173828,409.8185140991211,16261241856.0,58.77836,5.73,15520368640.0,2.38,1.304,2054.0,8.0,60.0
MMTC.BO,0.5222965147312266,0.8912171552333328,1.0779914428911042,0.034588195128500886,37.81300025939941,40.12900001525879,73949995008.0,48.333332,1.02,31000000.0,,1.12,361.0,8.0,25.0
MOHITIND.BO,0.6403087346679719,0.37716833849498727,0.5468252410502178,0.022727911258916045,17.18699996948242,18.33474997997284,357762560.0,,-1.33,1029873024.0,,0.442,533.0,3.0,91.0
MOIL.BO,0.3298455975167134,0.6725214413633436,0.48151215638050804,0.019176015864523634,151.2790771484375,151.676371383667,59102220288.0,16.559294,17.54,15674261504.0,2.26,0.677,5480.0,1.0,67.0
MOLDTKPAC.BO,0.43561172347668553,0.7368317073241594,0.808710876166844,0.019317200787653328,900.890693359375,820.1108947753906,15795357696.0,25.379072,18.73,7555814912.0,0.63,0.686,706.0,3.0,69.0
MORARJEE.BO,0.5942937749284549,0.5584249306361218,0.2508271203248114,0.0557322423734002,22.064000053405763,21.198000011444098,224591568.0,,-44.94,328300000.0,,0.73,,3.0,91.0
MOREPENLAB.BO,0.6195399015841219,0.9137046141558116,0.708661371824223,0.0474258533041504,30.75699989318848,35.87825009346008,25430544384.0,19.3375,2.4,17842872320.0,,1.532,2152.0,7.0,32.0
MOTILALOFS.BO,0.41046578368898895,0.8903764037324716,0.6637812278141793,0.014901623490576409,148.33488220214844,166.28327415466308,352696270848.0,10.904205,53.97,80565600256.0,1.44,0.38,13600.0,6.0,20.0
MOTOGENFIN.BO,0.556809782036144,0.4873282961120839,0.21344778683586446,0.03502743166174081,25.946499996185302,27.87250004768372,964307264.0,42.931034,0.58,98123000.0,,0.662,18.0,9.0,77.0
MPHASIS.BO,0.32645348097566723,0.5575032495076214,1.1350066400771328,0.018882751836529117,1953.3324487304687,2276.6752239990233,426183229440.0,25.972607,86.52,139319984128.0,2.45,0.762,24518.0,10.0,47.0
MPSLTD.BO,0.45546368041933394,0.6443006711123129,0.6791542007665863,0.03607418828861506,794.3606665039063,653.9987796020508,40302862336.0,30.864399,76.99,6941964800.0,3.28,1.228,2406.0,2.0,73.0
MRF.BO,0.28686407908511274,0.8311444822300635,0.6149721171971076,0.010807888421759093,89306.0546875,79308.04416015625,447161204736.0,25.510208,4133.02,274321293312.0,0.01,0.393,19209.0,3.0,10.0
MRPL.BO,0.4387845370242252,0.850819459026031,0.5973735084003,0.02731215027180723,55.75557304382324,65.92255392074586,185337462784.0,22.5,4.7,954144194560.0,2.84,0.992,2548.0,5.0,66.0
MSPL.BO,0.6013814595651535,0.6130137922643717,0.9341742707719086,0.023359327431905046,9.593999996185303,10.352449979782104,12844784640.0,55.11628,0.43,28935815168.0,,1.091,1198.0,1.0,89.0
MTEDUCARE.BO,0.5283198746885317,0.5919682936137995,0.9520857404633726,0.020821509139736884,8.078199996948243,8.57035001039505,150234432.0,,-3.84,477816000.0,,1.147,135.0,4.0,33.0
MTNL.BO,0.5799418787731722,0.8903076427194183,0.880005506687917,0.047446328772356675,23.3439998626709,22.98799993515015,26497800192.0,,-52.12,7643400192.0,,0.835,3309.0,2.0,90.0
MUKANDLTD.BO,0.5163473355847027,0.8522942119505246,1.124013220936312,0.03767318949111326,109.53160263061524,113.76017051696778,13076887552.0,13.880368,6.52,50222600192.0,2.21,1.28,1466.0,1.0,89.0
MUKTAARTS.BO,0.5941693584785572,0.6601757687805162,0.3884108636285354,0.027712624325726642,57.44699996948242,54.34299997329712,1627941248.0,,-8.51,1678096000.0,,0.835,57.0,2.0,38.0
MUNJALAU.BO,0.46371898960618696,1.0559366801521373,0.9605923603306942,0.020387681195150505,47.402287292480466,44.229929809570315,6876000256.0,12.433996,5.53,19608268800.0,2.91,1.016,852.0,3.0,10.0
MUNJALSHOW.BO,0.36313457440444924,0.8170740134137662,0.6760566093482081,0.022863578291953738,98.65845138549804,95.67767150878906,4449443840.0,16.03026,6.94,12418442240.0,4.04,0.857,2179.0,3.0,10.0
MURUDCERA.BO,0.5597109865048027,0.94242167744955,0.9895057878476982,0.03625180307710374,40.28064163208008,29.576043939590456,2073676544.0,27.620968,1.24,1881250944.0,1.46,0.702,302.0,8.0,18.0
MUTHOOTFIN.BO,0.4166269209826249,0.9603129803823605,0.6296021058775901,0.014220193668798599,1042.890369873047,1070.631812133789,855539908608.0,17.123745,124.45,108147253248.0,1.13,0.987,28286.0,6.0,28.0
NACLIND.BO,0.5670683221535106,0.9249142720961606,0.7207669864701755,0.026068284377760376,88.24323379516602,80.00225250244141,11629288448.0,,-2.56,14902500352.0,1.48,0.693,1399.0,1.0,2.0
NAGREEKEXP.BO,0.6777057597829441,0.6194152091505799,0.6085638865724325,0.06521571180511006,39.356000061035154,40.6139999961853,864665344.0,26.103775,1.06,5523668992.0,,1.03,700.0,3.0,91.0
NAHARCAP.BO,0.5195599318215969,0.7924968953171438,0.677773553239285,0.025511223740703148,322.4679571533203,407.2697193908691,3803899136.0,10.154223,22.37,527407008.0,0.66,0.194,18.0,6.0,20.0
NAHARINDUS.BO,0.522306279279103,0.8786040085835296,1.120347712977405,0.024322153187091144,110.37800003051758,133.41199993133546,4184462336.0,19.645031,4.93,15126635520.0,,0.69,6850.0,3.0,91.0
NAHARPOLY.BO,0.6002593379619703,0.7612135835028044,1.144463966552172,0.026605393699928655,281.9001116943359,369.6678205871582,4610250240.0,13.4989195,13.89,6623989760.0,0.53,0.542,319.0,3.0,69.0
NAHARSPING.BO,0.47859371785144983,1.0039541132244556,0.9067171256509543,0.028125011069319066,282.29259796142577,359.0450772857666,6996668416.0,,-2.56,32417296384.0,0.52,0.93,10444.0,3.0,91.0
NAKODA.BO,0.45351019906616813,0.22378714002377603,0.0,0.0,0.1899999976158142,0.1899999976158142,,,,,,,,11.0,97.0
NATCOPHARM.BO,0.3728638561618052,0.5663731210768121,0.5341988991427142,0.010557042496958805,568.0660437011719,646.0654257202149,138210230272.0,7.4125843,104.1,42800001024.0,0.94,0.552,4016.0,7.0,32.0
NATIONALUM.BO,0.418062122232337,0.9764352037358465,1.0836230803515006,0.02035309227594478,66.41872039794922,74.11639518737793,326644662272.0,7.78337,22.85,150988505088.0,6.75,1.008,4858.0,1.0,5.0
NAUKRI.BO,0.3797734615412172,0.7120098259024198,1.4176187537773721,0.01590277649541258,3963.272529296875,4040.766221923828,904689549312.0,161.30763,43.17,27573479424.0,0.34,0.975,5883.0,2.0,51.0
NAVINFLUOR.BO,0.9813228172446072,0.8126225719514234,0.7539395268838729,0.016001893875273496,4321.845224609375,4107.367117919922,186526957568.0,70.916466,53.03,22503899136.0,0.32,0.412,1487.0,1.0,21.0
NAVNETEDUL.BO,0.3221604781548613,0.5510891040430739,0.8058073928171997,0.021180511027636746,124.48026870727539,108.57828136444091,30582695936.0,3.9186509,35.28,17872199680.0,2.97,0.177,3098.0,2.0,73.0
NBCC.BO,1.6923948531571238,0.8508039422837319,1.290606610110435,0.03562892090274102,24.411662216186524,22.2838703250885,196775985152.0,39.182793,1.86,113702699008.0,1.3,1.223,1271.0,8.0,37.0
NCC.BO,0.5708856258378762,1.5996705420801158,0.951738604346165,0.027073519690645205,77.54917037963867,65.80266677856446,109873217536.0,13.639907,12.83,225533607936.0,1.26,1.461,6586.0,8.0,37.0
NCLIND.BO,0.4814749941327687,0.8440352087593297,0.7147767994691935,0.014131757635749266,170.77496856689453,170.2161431121826,8490196480.0,20.074865,9.35,16500809728.0,1.86,0.476,1026.0,1.0,17.0
NDL.BO,4.031031368533087,1.6429955504358555,0.7196045331795315,0.0221585517351788,2.702100005149841,3.526483314037323,4555045376.0,4.7878785,0.66,30771464192.0,,0.899,2078.0,3.0,91.0
NDTV.BO,0.5690443947524634,0.534374931948673,0.8751189086953091,0.038038481158966034,360.472001953125,286.8487501525879,7620507648.0,,-25.39,4444959744.0,,0.73,671.0,2.0,16.0
NECCLTD.BO,0.5839125236992115,0.5098407719346982,0.9381912535476066,0.028112478405194454,26.22,27.140249967575077,2088999936.0,18.165216,1.15,3324691968.0,,1.294,,8.0,96.0
NECLIFE.BO,0.5895293704573352,1.0233764037859512,0.8911427532700142,0.04274010122459382,22.05000011444092,24.08224999427796,5893579264.0,35.04,0.75,16813987840.0,,1.134,1686.0,7.0,32.0
NELCAST.BO,0.5270488313587246,1.0594588877731992,1.3287484130643779,0.0483297470794334,93.99542297363281,75.12112842559814,8334715392.0,28.9426,3.31,12174026752.0,0.42,0.588,1210.0,8.0,60.0
NELCO.BO,0.5419527607472141,1.1232939315720145,1.0233894740499478,0.02981312331802972,769.5094995117188,730.8142098999024,17249568768.0,87.69722,8.62,3201100032.0,0.29,0.673,94.0,10.0,22.0
NESCO.BO,0.3080203527529581,0.6282032606502095,0.5591629720560941,0.01531797575597476,609.246328125,572.577182006836,61321338880.0,15.650063,55.61,8535694848.0,0.69,0.639,220.0,8.0,25.0
NESTLEIND.BO,0.2507889115131954,0.4625649053471153,0.5419674481518862,0.010482014910764968,1760.0966552734376,1559.5151623535157,2111311052800.0,70.913216,30.88,199115096064.0,1.48,0.159,8736.0,4.0,68.0
NETWORK18.BO,0.5154955976641725,1.0203310819543592,1.0132724562219957,0.035289846436074086,66.42900039672851,72.70350004196168,63730864128.0,,-11.18,87458799616.0,,0.736,5008.0,2.0,38.0
NEULANDLAB.BO,0.5393595441629127,0.6957194545323646,0.6932315420867788,0.020986034369561344,1648.6502758789063,1315.16248046875,136216977408.0,45.45402,233.58,15334870016.0,0.13,1.047,1643.0,7.0,32.0
NEXTMEDIA.BO,0.6554040714736518,0.3746391421137,-0.08467445452502334,0.060044821365058426,6.137599992752075,5.989424979686737,428783488.0,,-3.13,381800000.0,,0.894,45.0,2.0,16.0
NFL.BO,0.4683376525904067,0.9273072320179638,1.2354922155170316,0.05972120693484851,55.8474333190918,49.88054447174072,38338670592.0,14.942638,5.23,206222295040.0,0.35,0.91,2739.0,1.0,2.0
NHPC.BO,0.30300613080383226,0.6507120849748094,0.47626258390399884,0.014075490007155664,38.62181739807129,32.58469425201416,734389927936.0,31.786957,2.3,99210297344.0,2.6,0.3,4461.0,12.0,101.0
NIFTYBEES.BO,2.7630296721739103,0.8003722621782365,0.8705278645015257,0.006565513284613835,199.56660003662108,187.66630027770995,,,,,,,,11.0,97.0
NIITLTD.BO,0.47223359472475374,0.867309422801638,1.0797786726720322,0.02347547606595582,306.9956524658203,394.7540022277832,15117950976.0,33.383236,3.34,3456420096.0,1.35,0.151,739.0,4.0,33.0
NILKAMAL.BO,0.40760396358611517,0.7838036520300304,0.6058279345008175,0.010300435952646398,1915.8571264648438,1971.820598754883,23563374592.0,21.882622,72.16,32529233920.0,1.27,0.439,3636.0,3.0,45.0
NIPPOBATRY.BO,0.45473807779421144,0.6804963894321839,0.9594956895992393,0.01893714613134229,438.8841522216797,378.351258392334,3296250112.0,2.6143596,168.11,5392862208.0,1.14,0.473,1315.0,8.0,34.0
NITCO.BO,0.6105452220891723,0.8967181251173878,0.7307124709528002,0.055673927893557434,24.268000106811524,24.206500034332276,23249592320.0,,-110.17,2962697984.0,,1.006,513.0,8.0,18.0
NITINFIRE.BO,0.5152264551285952,0.47817350410897375,0.06911813929296169,0.0,1.820000052452088,1.820000052452088,531931456.0,,,,,,,11.0,97.0
NITINSPIN.BO,0.4825240172561562,0.8567898203604791,0.8645615880942062,0.02161385436234284,197.82670349121094,213.2735890197754,17321381888.0,10.29746,29.92,32650733568.0,0.81,0.507,7142.0,3.0,91.0
NLCINDIA.BO,0.3628484514335945,0.660540994616137,0.76944277298713,0.03455906131082778,78.17251831054688,69.45155567169189,286271832064.0,12.136978,17.01,150543204352.0,1.45,0.647,10368.0,12.0,99.0
NMDC.BO,0.3862447883371147,0.9448744988767096,0.800830366165354,0.020099763359958903,29.85877094268799,32.27204624176025,549664620544.0,8.48304,7.37,233902407680.0,3.87,0.825,5630.0,1.0,89.0
NOCIL.BO,0.447072660161941,1.1820013546917314,0.9771740787410867,0.016478217257038748,231.8926953125,242.49479469299317,28967559168.0,23.541384,7.37,14094999552.0,1.73,0.567,716.0,1.0,86.0
NOIDATOLL.BO,0.47853743341483046,0.40853216158311223,0.46853561820601597,0.01535001726155702,7.966999959945679,7.717950012683868,806224384.0,,-13.62,397753984.0,,0.571,4.0,8.0,48.0
NOVARTIND.BO,0.3274866287928599,0.485716981930865,0.38044929103620084,0.011724551976831317,625.3434899902344,607.1845956420898,19813132288.0,22.98625,34.91,3535600128.0,3.12,0.308,62.0,7.0,32.0
NRBBEARING.BO,0.43847762689825115,0.7623913424475101,0.7565821224225375,0.022246490911038537,148.66618591308594,135.5173962020874,20072671232.0,17.792097,11.64,11539300352.0,1.69,0.708,1290.0,3.0,10.0
NSIL.BO,0.44295955059165415,0.6475124761161595,0.9632647281456869,0.028010045977567056,2354.1689965820315,1759.7842474365234,24614277120.0,33.22253,144.25,1238562048.0,,0.249,4.0,6.0,8.0
